date,composite_instability,Europe→US_inst_z,Gold vs SPX_inst_z,10Y vs SPX_inst_z,HY vs SPX_inst_z,AUDJPY vs SPX_inst_z,JPY vs SPX_inst_z,Europe→US_roll21,Gold vs SPX_roll21,10Y vs SPX_roll21,HY vs SPX_roll21,AUDJPY vs SPX_roll21,JPY vs SPX_roll21
1990-09-01,,,,,,,,0.6468794652015911,-0.584728202063091,-0.7047190878227311,,-0.32615257583411306,-0.5283790360515933
1990-09-03,,,,,,,,0.642057335004047,-0.5991565381953988,-0.7074765166293927,,-0.3453877310733192,-0.5313643898593632
1990-09-04,,,,,,,,0.628900657149702,-0.5801321132696918,-0.7161511557270913,,-0.3471801936812126,-0.5079088328105267
1990-09-05,,,,,,,,0.6134574227651183,-0.5664285250300216,-0.7151390518968399,,-0.3458961650359412,-0.5033124145662632
1990-09-06,,,,,,,,0.6619002231327106,-0.5862252669571285,-0.7289692306338016,,-0.39110060877166314,-0.5330924355072595
1990-09-07,,,,,,,,0.6607151847471096,-0.6185664209391659,-0.7343764434818696,,-0.4252630242424285,-0.5419942588114476
1990-09-08,,,,,,,,0.6620268173738431,-0.615937231678605,-0.7331685081909467,,-0.41928983422574945,-0.559321696245183
1990-09-10,,,,,,,,0.6476209635260588,-0.5241084219968101,-0.6953325935927086,,-0.3801584051813557,-0.4813058838345426
1990-09-11,,,,,,,,0.625125858816536,-0.5221530644369908,-0.6916866964942544,,-0.3666620767544108,-0.4961503121959938
1990-09-12,,,,,,,,0.6291454794671802,-0.5100111732577749,-0.6849661736269592,,-0.37787833426738765,-0.4831443653835553
1990-09-13,,,,,,,,0.6471390301076111,-0.5169354595574639,-0.691758790620819,,-0.3953796322194333,-0.47831050129867614
1990-09-14,,,,,,,,0.5975214632468976,-0.5660847352818652,-0.706064447951553,,-0.35676970999600693,-0.4959811448277617
1990-09-15,,,,,,,,0.6842328266685977,-0.5511114379457027,-0.675659400418149,,-0.32910049803253705,-0.526876799857785
1990-09-17,,,,,,,,0.6042997011862414,-0.6013481104658077,-0.6376767916198035,,0.03327976148991672,-0.4118557196524417
1990-09-18,,,,,,,,0.5407738587720822,-0.6718477263134439,-0.7100848539239076,,0.07218754580713849,-0.44089352578022556
1990-09-19,,,,,,,,0.5510790928485307,-0.6593161235871315,-0.6794424329089058,,0.06001640855071003,-0.45145530330997713
1990-09-20,,,,,,,,0.16181381588599197,-0.227577663057765,-0.41141220939760864,,0.19419804127880208,-0.1691187272029039
1990-09-21,,,,,,,,0.17830714233900655,-0.22584623445531657,-0.3847803739979438,,0.22123341825700302,-0.1625130306193792
1990-09-22,,,,,,,,0.09713748631252037,-0.23844827603847266,-0.26828115152460585,,0.1782048790098896,-0.20902772831596175
1990-09-24,,,,,,,,0.2911817971104723,-0.4623723116189082,-0.3445217903986265,,-0.06387964833896144,0.011956825510637535
1990-09-25,,,,,,,,0.00852248229135435,-0.4008369650590344,-0.43715298117574036,,0.06624698888550445,0.19398005907938873
1990-09-26,,,,,,,,-0.08768641948157653,-0.4193367176880738,-0.3928573105680346,,0.05938432922040199,0.17223472101805873
1990-09-27,,,,,,,,-0.04715998901830617,-0.35504873910866014,-0.1594563899890748,,0.024845174125957274,0.056474353814602425
1990-09-28,,,,,,,,-0.056297423250054296,-0.39366147622056374,-0.3095391051115994,,0.00907688728210231,0.06051913119274451
1990-09-29,,,,,,,,-0.03119591365795755,-0.41601592790874353,-0.2807160240720707,,0.009128980597938654,0.14629579744732013
1990-09-30,,,,,,,,-0.016186385832909846,-0.4002605893584887,-0.3004011622626558,,-0.022385467088705466,0.12107116347304153
1990-10-01,,,,,,,,0.38939067722331816,-0.6350598138142757,-0.40736591483267204,,0.004705912523481164,-0.06889724079044203
1990-10-02,,,,,,,,0.38858511154477593,-0.626778984047448,-0.4079276644075029,,0.003994387861105524,-0.06746430525076363
1990-10-03,,,,,,,,0.411147746778752,-0.7601356488483335,-0.4279254234093218,,0.06251908743706676,-0.04223960724485391
1990-10-04,,,,,,,,0.39570297065602705,-0.7630951622529625,-0.445191244478996,,0.0515997757135424,-0.09122470026408325
1990-10-05,,,,,,,,0.384470436670842,-0.7750694512350162,-0.4595596663846911,,0.13201548300123514,-0.021597523257866895
1990-10-06,,,,,,,,0.3867844397249222,-0.7905229724134899,-0.44470709176547424,,0.20031261499012717,-0.026087291569292587
1990-10-08,,,,,,,,0.3974826104490348,-0.7752316552681386,-0.40451941269493175,,0.11498290546617682,-0.09348869006526404
1990-10-09,,,,,,,,0.3827008491073254,-0.5639180974233523,-0.5599313245467683,,0.16768791110815737,-0.09935231525387123
1990-10-10,,,,,,,,0.4136093269154005,-0.5590421830772097,-0.606997821647145,,0.2165044381293295,-0.11024331189729762
1990-10-11,,,,,,,,0.3835503271615008,-0.5559044964500203,-0.6056807999409409,,0.2687268816530085,-0.15087775064802994
1990-10-12,,,,,,,,0.4180513019767226,-0.5643125326752756,-0.6574663578863549,,0.22757111983043354,-0.20811346994609892
1990-10-13,,,,,,,,0.3934693707157624,-0.553782513331781,-0.653220457111694,,0.192889046403331,-0.21746961700623804
1990-10-15,,,,,,,,0.40806094180353214,-0.5718223335846593,-0.6817342502358577,,-0.045042184405423825,-0.2214072235086783
1990-10-16,,,,,,,,0.42118968677634966,-0.41574631908918835,-0.6443022946525612,,-0.02023279392950111,-0.19352511919204776
1990-10-17,,,,,,,,0.37918093537659137,-0.291957348278806,-0.6176374782849952,,0.01977636620520108,-0.21884810048303446
1990-10-18,,,,,,,,0.5567367281642064,-0.2025292359382553,-0.629248595587427,,-0.08488648918802544,-0.292167820204038
1990-10-19,,,,,,,,0.5858186321464862,-0.10404593284607183,-0.6503972240998043,,0.1360829242915142,-0.13890438555683057
1990-10-20,,,,,,,,0.5614841987935412,-0.11110347488000061,-0.7902352675134807,,0.1826633252864656,-0.05342843936071439
1990-10-22,,,,,,,,0.6235723859555444,-0.11204174502021637,-0.7670226703345772,,0.17373147135579414,-0.06379221800730221
1990-10-23,,,,,,,,0.5710214483377802,-0.12651908081055444,-0.7720507393938848,,0.13779700467189723,-0.1216907534601348
1990-10-24,,,,,,,,0.5605865302500993,-0.12502306298550786,-0.7703034470535592,,0.13303659557754144,-0.11784742276570698
1990-10-25,,,,,,,,0.40362239501961883,0.14904383388406386,-0.7454841996822829,,0.13270351776947534,-0.02295071849116459
1990-10-26,,,,,,,,0.46262150620306725,0.19242298451347994,-0.7331846213933134,,0.06925789219569771,-0.10012504549076476
1990-10-27,,,,,,,,0.4695212617973643,0.25356321908912216,-0.7243514253299961,,0.05128154333243513,-0.11619994885503454
1990-10-29,,,,,,,,0.49960225677773873,0.22616801374700085,-0.7342542572842843,,0.031620933652192595,-0.10716371682834694
1990-10-30,,,,,,,,0.4634389567637475,0.26720673858521093,-0.7346076714034966,,0.05183079033248667,-0.08738412195779002
1990-10-31,,,,,,,,0.46365871001096226,0.26693173094671263,-0.7161395892503699,,0.053101824766070324,-0.0813762062474146
1990-11-01,,,,,,,,0.4315257406015384,0.27289018995554004,-0.7495481961694069,,0.08692360231314537,0.0036442617192727665
1990-11-02,,,,,,,,0.3951360903630856,0.14261759355661788,-0.6076392539037709,,-0.026439228865010943,-0.14084689788086913
1990-11-03,,,,,,,,0.31979190713784983,0.1346573909652259,-0.5507564273539538,,-0.07130523688635355,-0.17172203079785872
1990-11-05,,,,,,,,0.4508824587255845,0.19494937310322621,-0.5437580105081424,,-0.14592478854109212,-0.2110062233887771
1990-11-06,,,,,,,,0.4207420076773352,0.13837444057519574,-0.5199130653741235,,-0.1783824189001824,-0.17922719612687646
1990-11-07,,,,,,,,0.4840998877766355,0.1318717693648467,-0.5748548374625257,,-0.15077861487728364,-0.2397838085422375
1990-11-08,,,,,,,,0.4590671149381342,0.27720498598535753,-0.5726627685401323,,-0.024693052611494824,-0.17445223142303737
1990-11-09,,,,,,,,0.4723067315289283,0.00864977217314108,-0.6999136840238246,,-0.09766728574864057,-0.26313611799139663
1990-11-10,,,,,,,,0.4690822772776215,0.026174199959541726,-0.7005504578349618,,-0.1506208553301519,-0.3283548807190754
1990-11-12,,,,,,,,0.43122492857295863,-0.12599881014592684,-0.6875544089760247,,-0.10695972524897347,-0.36921603206134673
1990-11-13,,,,,,,,0.37815366087259566,-0.22444934512446757,-0.622252548747993,,-0.35050424906611594,-0.4749382980600836
1990-11-14,,,,,,,,0.38813265709761663,-0.27200226018803275,-0.6235413666547308,,-0.36449173689738484,-0.47649046114887056
1990-11-15,,,,,,,,0.32315722896817173,-0.2590969869408099,-0.6425111526741917,,-0.34860930941355983,-0.43928049907456174
1990-11-16,,,,,,,,0.49341667990926125,-0.2513495294969256,-0.605000411475884,,-0.3339701980092243,-0.41257269812622416
1990-11-17,,,,,,,,0.5072190980467971,-0.2528219900022163,-0.6038263470873354,,-0.346574000251837,-0.41542032046029387
1990-11-19,,,,,,,,0.508497789734915,-0.2168937923144031,-0.5304201902064732,,-0.3876903007495572,-0.4825223387703224
1990-11-20,,,,,,,,0.36491167435154337,-0.28720757079906606,-0.4405285450401879,,-0.3678394335269819,-0.4273244580010699
1990-11-21,,,,,,,,0.36476859264403644,-0.2872073819049555,-0.4364404245599514,,-0.3533073462435468,-0.40790094242556973
1990-11-22,,,,,,,,0.31983405932197295,-0.26009132021625786,-0.378448083561693,,-0.34308497766666884,-0.39057220173846985
1990-11-23,,,,,,,,0.3940757363866831,-0.3754764643236278,-0.39900524022239786,,-0.36334591827222995,-0.4244953414422128
1990-11-24,,,,,,,,0.3942921696789807,-0.37692260946192524,-0.4257080643958956,,-0.3732327411934897,-0.4278822751077389
1990-11-26,,,,,,,,0.3636450052070225,-0.3933379897900396,-0.3896687365028589,,-0.35674234015076856,-0.41330681233860755
1990-11-27,,,,,,,,0.3441469510006871,-0.3191614779961499,-0.4658215635886155,,-0.2011703368098031,-0.31988327335765687
1990-11-28,,,,,,,,0.3411775996073217,-0.3184723634230833,-0.4656190019780157,,-0.19933445445161427,-0.3085822916791477
1990-11-29,,,,,,,,0.34595295173058027,-0.38517145954346277,-0.44556750415147983,,-0.20587853097028677,-0.2763177609607341
1990-11-30,,,,,,,,0.3729938360295962,-0.4213834756048805,-0.5179119372517696,,-0.07631286337249699,-0.21282253248017358
1990-12-01,,,,,,,,0.24680327186781167,-0.4759671345612487,-0.44249540156093836,,-0.17363934920719212,-0.1613989532710002
1990-12-03,,,,,,,,0.2652918875700541,-0.47737624029660986,-0.4564505036895299,,-0.17024836371712876,-0.17252338502430567
1990-12-04,,,,,,,,0.20074256597894194,-0.43335483828737625,-0.35737186983522096,,-0.16456435625514235,-0.16197919629115468
1990-12-05,,,,,,,,0.24664000195460292,-0.4703016089717816,-0.32701977708193386,,-0.22069375058152674,-0.14487593141510002
1990-12-06,,,,,,,,0.121953070077788,-0.4306450700668787,-0.26404990882976537,,-0.06775184569374053,0.052243828869603
1990-12-07,,,,,,,,0.10658923034049207,-0.3786338853482521,-0.10657637756680126,,-0.04558668400663924,0.1342158431642874
1990-12-08,,,,,,,,0.11632858740503377,-0.3122047978722714,-0.10513854709540235,,-0.0164183764312655,0.14092731531685762
1990-12-10,,,,,,,,0.1681366565203944,-0.24360836689971582,-0.09064902210347286,,-0.036648809562748796,0.12257357902900014
1990-12-11,,,,,,,,0.21041792369748244,-0.1869288492189065,-0.057056751203284684,,-0.03125419798695766,0.11246956773109199
1990-12-12,,,,,,,,0.2614303024282288,-0.1514080012453636,-0.042838009196742695,,-0.060892057670673794,0.07888187557933259
1990-12-13,,,,,,,,0.2150215027499006,-0.20979262652476277,-0.1535499058311613,,0.019108716316243543,0.09517072570470196
1990-12-14,,,,,,,,0.20687038777064753,-0.4219362221043169,-0.34867116036373347,,-0.11049835706439658,0.03490875255020193
1990-12-15,,,,,,,,0.20897964286775228,-0.4265126739510084,-0.3513898789967058,,-0.10697756019705143,0.04707415984376637
1990-12-17,,,,,,,,0.27416037590161996,-0.4311331870519334,-0.33577967729323127,,-0.09793725057939894,0.039149024263487764
1990-12-18,,,,,,,,0.2510682000480653,-0.40020279193847935,-0.41680111421377275,,-0.10283857067687427,0.005445630360047545
1990-12-19,,,,,,,,0.2583850111983913,-0.3516346388055526,-0.39529288900782944,,-0.1158943193450346,-0.007118231356006806
1990-12-20,,,,,,,,0.3159557608600375,-0.3612991106856048,-0.4027974619193187,,-0.14372458741102095,-0.03365852412143439
1990-12-21,,,,,,,,0.36477414661333774,-0.3677179473912224,-0.37295802673017997,,-0.14275747225466404,-0.008078589760663476
1990-12-22,,,,,,,,0.37069672691902283,-0.36847581656428907,-0.3708508229344971,,-0.12297615889757439,0.020549230051181696
1990-12-24,,,,,,,,0.3643383296778791,-0.33013411464986336,-0.38923394527564115,,-0.06809582859418135,0.163621451471284
1990-12-25,,,,,,,,0.278989001297041,-0.18204447352199368,-0.2991425410303021,,-0.1863018124457041,0.10767097868588732
1990-12-26,,,,,,,,0.2802698901296419,-0.16483300612310697,-0.30501883377135514,,-0.18662296261269803,0.1060545420810737
1990-12-27,,,,,,,,0.2392928198867077,-0.06971559603590133,-0.23799241380560612,,-0.18596585649596242,0.015739770798293563
1990-12-28,,,,,,,,0.2830363499081594,-0.06357127680154963,-0.20056431072364223,,-0.18605038971103405,0.032032796156487534
1990-12-31,,,,,,,,0.180378140273934,0.07816329765431676,-0.24537919981063902,,-0.04879582529506297,0.010477450659865708
1991-01-01,,,,,,,,0.2598782742848357,0.05405663614466086,-0.24121968190488063,,-0.10472326009642433,-0.07589323018000797
1991-01-02,,,,,,,,0.4096584490938382,0.18563360097047463,-0.3494787577365065,,-0.09825848180977084,-0.049909819747646474
1991-01-03,,,,,,,,0.31800775231042794,0.24998481048837,-0.04943299082188794,,0.023274436686375636,0.21905363258514146
1991-01-04,,,,,,,,0.26520344468579354,0.2333572113443208,-0.03676918832485761,,0.002320770267139085,0.12371728620619386
1991-01-05,,,,,,,,0.2559671456918751,0.19981033792030115,-0.07718813239840858,,-0.009733647354036234,0.12880255657370734
1991-01-07,,,,,,,,0.29852171409618616,-0.05934245279544063,-0.21683930771398274,,-0.0908876609666239,-0.028726634411779067
1991-01-08,,,,,,,,0.30159178311626555,-0.06065253847127219,-0.21325261771655976,,-0.101708902617173,-0.029967814145475426
1991-01-09,,,,,,,,0.21047683647862778,-0.04166316279069593,-0.23330070541324058,,0.1835751243244028,0.160801629529375
1991-01-10,,,,,,,,0.25045402184846566,-0.06791763921139857,-0.3417786173895774,,0.21724410452601686,0.1890004766562555
1991-01-11,,,,,,,,0.2709863338895556,-0.06457704077122467,-0.3263741253470093,,0.2034098223577506,0.17752458138190927
1991-01-12,,,,,,,,0.26822237398235,-0.02828285412634018,-0.20084928098222468,,0.19299513968199347,0.20235690936388542
1991-01-14,,,,,,,,0.35012621397805355,-0.15997275341066539,-0.22942508683393475,,0.11586136375058054,0.1470628723986536
1991-01-15,,,,,,,,0.42108862300903016,-0.1742374410766645,-0.22647479889658384,,0.16316964574037668,0.16960126797688718
1991-01-16,,,,,,,,0.39080508991831375,-0.06694122177777602,-0.24017315755816457,,0.251119802536555,0.19093229259576655
1991-01-17,,,,,,,,0.7473578714379441,-0.6811096006877022,-0.5427477949890551,,-0.41484659401899787,-0.4070351247930697
1991-01-18,,,,,,,,0.706843048264503,-0.653299030930332,-0.5350357862532572,,-0.38844614113626635,-0.38476284556462365
1991-01-19,,,,,,,,0.706843048264503,-0.653299030930332,-0.5350010287919731,,-0.3885604692379467,-0.3848023957944904
1991-01-21,,,,,,,,0.70932595730633,-0.6645549857625365,-0.5374907136223983,,-0.3787798592465265,-0.3786183703763741
1991-01-22,,,,,,,,0.7186979763618886,-0.6673823566090422,-0.5677995530159338,,-0.40477830086406996,-0.36036925713130596
1991-01-23,,,,,,,,0.7013617836842823,-0.7106332190416118,-0.5834810748100641,,-0.37987633543002847,-0.33959147051963806
1991-01-24,,,,,,,,0.7089002538172852,-0.7203608525828588,-0.5861739781116644,,-0.41619395833728223,-0.34430785281454396
1991-01-25,-0.4760123055101803,-0.6794771567037339,-0.4937521275097946,-1.0498536979031983,,-0.3407698012330255,0.18379125579885022,0.7101271870628576,-0.7084256336901429,-0.5639591252599248,,-0.41838023077829556,-0.3438222136538459
1991-01-26,-0.426703001535152,-0.5647671760391506,-0.34152996119480833,-1.0696684030592032,,-0.29852173034005264,0.14097226295745455,0.6917225967652568,-0.7650933036964056,-0.57937700214084,,-0.43298848339915635,-0.37184957134558283
1991-01-28,-0.31222034186490194,-0.43514849612955914,-0.163675186474515,-0.8837146070814161,,-0.22099566898013018,0.1424322493411108,0.7251312445939424,-0.8188726228436098,-0.8216435065931723,,-0.48969445193281796,-0.486711052534647
1991-01-29,-0.19638462783079977,-0.2802633788659167,0.005667021973272848,-0.7163718673478656,,-0.14672812332717894,0.15577320841368963,0.7746656979894246,-0.8254118101240583,-0.8246294139742023,,-0.4780892385430277,-0.47812924238371807
1991-01-30,-0.09281165518309861,-0.14197491461164763,0.16821073196466207,-0.5682891752006481,,-0.08918810602735518,0.16718318795949574,0.7826750967416758,-0.8339551234481284,-0.7911139006290034,,-0.4488991758180132,-0.4508221746490262
1991-01-31,-0.02073900308212558,-0.03178168868875145,0.31131987415370793,-0.4579875974710484,,-0.06921094997402193,0.14396534656948598,0.7567565189129116,-0.8189003210220537,-0.7546284226431988,,-0.39969234574416646,-0.3582580982356343
1991-02-01,0.030279551278084304,0.06573161576541671,0.44968514655843683,-0.39023641082517185,,-0.0676901401628812,0.09390754505462101,0.7445464040138522,-0.8347801829576943,-0.6576500603318376,,-0.4033502404835996,-0.36405356882237694
1991-02-02,0.16746564591971186,0.24453275662518714,0.6009060181068766,-0.3245654708764175,,0.13822383779165212,0.17823108795126089,0.852255761611048,-0.8632803486819262,-0.617919412601902,,-0.6297770899075553,-0.602867154645325
1991-02-04,0.30472742800504615,0.4010967580176982,0.7164800735090137,-0.24577972857383623,,0.37060537626631157,0.28123466080604376,0.8400679387232065,-0.8126866101761688,-0.6438081980385275,,-0.6553292897148321,-0.6263084094911935
1991-02-05,0.4351459774208292,0.5406363352304215,0.8219176963832153,-0.16498560572231274,,0.5921388918515069,0.3860225693613151,0.8380705057994307,-0.8116711085252251,-0.6460220990049071,,-0.6510960422294585,-0.6257166064719354
1991-02-06,0.5523300780197831,0.6370401632942402,0.9202384198382076,-0.09394505308005487,,0.8069208110651177,0.4913960489814048,0.7733321969676001,-0.7968331192731429,-0.6348630104558648,,-0.6613252939766461,-0.6515963169454453
1991-02-07,0.6470967831199932,0.7001543754486399,1.0099379596007017,-0.01838162838013001,,0.9791651366104981,0.5646080723202561,0.7170839729757806,-0.7869551764118298,-0.6512278984301506,,-0.6318239756436045,-0.603286573416097
1991-02-08,0.742122754753146,0.7522131989575879,1.091826445590528,0.054264843453958475,,1.169573536954569,0.6427357488090867,0.7044480100313355,-0.7774699469973565,-0.6486546477007734,,-0.6520160525137179,-0.6076906160448982
1991-02-09,0.8621145060520397,0.8016856634273506,1.174113107552839,0.13265987317938158,,1.4357649861751143,0.7663488999255125,0.7118631487832956,-0.7938091994929467,-0.6744791284104095,,-0.7134050955726833,-0.65298463274494
1991-02-11,0.8618846951878938,0.7905301423756326,1.190219845123013,0.14715288006328495,,1.437833048108471,0.7436875602690677,0.4321257108840063,-0.5798855310176686,-0.264961278329946,,-0.316365249529553,-0.1428990013616351
1991-02-12,0.8760755815999064,0.7920359288943278,1.212632989168117,0.1627983396125914,,1.4774745624465784,0.7354360878779171,0.5582805469875545,-0.6029838993676895,-0.26605314209187286,,-0.4305422736168821,-0.2608060164007688
1991-02-13,0.8769106962417558,0.7971772873648847,1.2341784757638365,0.16534448889818817,,1.4604261997114643,0.7274270294704056,0.5642189415463544,-0.6036312695434243,-0.25815489724012824,,-0.3219591654377109,-0.18352675225146026
1991-02-14,0.8854059567378965,0.7731877542041481,1.2472782234335589,0.1730207498360829,,1.4870098885478409,0.7465331676678514,0.5355142938646374,-0.5730203448513852,-0.2968932809431903,,-0.4130672217585007,-0.3494350565351854
1991-02-15,0.8927012161253728,0.7488450889210927,1.263841966681647,0.1954685269533534,,1.4959809204760122,0.7593695775947591,0.4998766736471863,-0.5929681898461535,-0.2247958155389324,,-0.3700246587664005,-0.3259274628907133
1991-02-18,0.8985086373365349,0.7011961151592137,1.2825440102455747,0.22277629241651226,,1.5108485225835808,0.7751782462777919,0.43354180956395627,-0.594306976710298,-0.22348752549392242,,-0.3946987112288384,-0.34215245245436693
1991-02-19,0.9052504804909558,0.6683091815038525,1.2952292777513965,0.2517608107434608,,1.5194540861369121,0.7914990463191577,0.4159482356717485,-0.5718312657360867,-0.21004734340953984,,-0.366282171844798,-0.3476025388526131
1991-02-20,0.886444449834889,0.5841676647776094,1.3087812352845607,0.24469179015581732,,1.5065771992217791,0.7880043597346781,0.4916537922369671,-0.5691865837097775,-0.3334678953494044,,-0.3806735172540051,-0.3580827709591009
1991-02-21,0.8429879752569738,0.4881144391065689,1.3179677718422471,0.17537734671873761,,1.4771643734639672,0.7563159451533482,0.49314177277030274,-0.5490601991234277,-0.33373057602441064,,-0.3600496981968011,-0.3411660045537314
